danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
0.716,0.945,-2.565,0.0318,0.0601,0.0,0.401,0.976,146.036,190440
0.543,0.487,-7.93,0.0394,0.598,0.0573,0.222,0.393,174.899,301093
0.75,0.917,-10.04,0.0628,0.12,0.00413,0.101,0.649,130.036,235520
0.67,0.432,-16.817,0.938,0.744,0.0,0.756,0.64,116.41,636227
0.573,0.96,-3.619,0.169,0.0109,0.0,0.0139,0.883,187.958,278200
0.63,0.523,-7.613,0.0293,0.00307,2.55e-05,0.114,0.846,128.571,242022
0.601,0.727,-5.494,0.035,0.395,0.0,0.0838,0.771,173.958,216920
0.461,0.334,-13.158,0.0423,0.878,0.00272,0.0779,0.366,159.211,312893
0.655,0.388,-8.904,0.0449,0.905,0.0,0.151,0.303,122.725,73227
0.749,0.572,-8.262,0.0644,0.501,1.15e-05,0.088,0.471,127.105,259973
0.608,0.627,-7.918,0.0644,0.418,0.0,0.0813,0.382,139.783,261027
0.773,0.658,-7.689,0.0511,0.0901,0.000315,0.161,0.537,124.984,244067
0.45,0.166,-9.904,0.0319,0.866,0.0,0.0759,0.16,118.789,222093
0.662,0.706,-6.04,0.0329,0.11,1.45e-05,0.023,0.815,103.056,221267
0.703,0.827,-3.458,0.0348,0.16,0.0,0.14,0.587,103.025,225307
0.784,0.982,-3.829,0.0608,0.0786,0.000463,0.0243,0.728,112.971,199467
0.675,0.591,-10.541,0.0381,0.175,0.798,0.107,0.745,112.986,345240
0.453,0.842,-8.576,0.0442,0.505,6.72e-05,0.273,0.793,84.717,213969
0.672,0.785,-7.834,0.074,0.73,0.0,0.216,0.762,144.0,361640
0.745,0.744,-8.389,0.0408,0.628,0.000815,0.232,0.883,104.936,337267
0.705,0.817,-3.264,0.0416,0.000577,0.0012,0.0512,0.859,106.006,250133
0.614,0.722,-4.386,0.0263,0.0434,0.0,0.118,0.309,112.032,324300
0.686,0.742,-7.102,0.0494,0.0712,1.79e-06,0.145,0.352,129.993,212000
0.66,0.898,-4.076,0.0786,0.264,0.0,0.0767,0.721,97.982,253093
0.499,0.553,-7.214,0.294,0.443,0.0,0.491,0.68,178.055,433105
0.433,0.111,-19.504,0.0708,0.991,0.906,0.132,0.111,69.078,103733
0.581,0.675,-5.027,0.14,0.3,1.55e-05,0.125,0.703,173.789,309337
0.575,0.47,-8.904,0.0315,0.31,0.0,0.123,0.12,127.994,257493
0.263,0.457,-6.515,0.0375,0.548,0.0,0.103,0.19,164.012,246753
0.707,0.732,-5.097,0.0411,0.119,0.0,0.0623,0.62,106.988,262640
0.591,0.493,-6.011,0.0256,0.82,2.17e-05,0.0954,0.433,105.003,418272
0.526,0.611,-5.895,0.0309,0.167,0.0,0.0937,0.238,119.895,327533
0.433,0.386,-9.607,0.0329,0.798,0.0,0.0867,0.137,131.596,247133
0.34,0.463,-7.172,0.0287,0.404,0.000871,0.103,0.169,122.127,263497
0.692,0.847,-5.2,0.107,0.068,0.0,0.163,0.908,80.977,236000
0.682,0.621,-6.797,0.0294,0.248,0.000141,0.165,0.373,129.864,318733
0.706,0.872,-8.185,0.043,0.144,6.6e-05,0.196,0.892,139.977,192200
0.515,0.863,-9.448,0.288,0.385,0.00457,0.259,0.962,76.721,264387
0.659,0.71,-5.783,0.121,0.0465,3.55e-05,0.241,0.728,180.013,257760
0.644,0.716,-7.719,0.0275,0.185,9.7e-06,0.236,0.563,145.943,263265
0.343,0.342,-9.807,0.0281,0.757,0.0,0.164,0.421,167.519,217773
0.795,0.684,-6.581,0.0429,0.349,0.0,0.112,0.504,106.956,244973
0.539,0.81,-7.748,0.0777,0.0397,0.000171,0.0646,0.758,129.891,315733
0.554,0.605,-5.664,0.0376,0.846,1.43e-06,0.136,0.707,79.981,209072
0.797,0.893,-2.918,0.0739,0.0204,0.0,0.0656,0.463,121.024,178341
0.839,0.561,-7.825,0.0877,0.284,4.19e-06,0.0637,0.767,98.045,246680
0.731,0.928,-2.739,0.0808,0.0334,0.0,0.0988,0.921,97.162,162824
0.496,0.474,-5.996,0.0303,0.67,0.0,0.18,0.125,127.336,272927
0.569,0.365,-7.858,0.0283,0.615,0.0,0.105,0.297,119.926,235773
0.656,0.659,-6.259,0.0713,0.242,0.0,0.2,0.255,107.909,391120
0.698,0.935,-4.694,0.0301,0.00449,8.33e-05,0.0928,0.854,140.982,238107
0.76,0.847,-5.903,0.028,0.183,1.86e-05,0.42,0.923,109.994,209107
0.817,0.649,-12.249,0.056,0.322,0.0129,0.294,0.822,103.058,237933
0.74,0.655,-9.847,0.0408,0.152,4.08e-05,0.124,0.895,97.932,286720
0.713,0.606,-5.637,0.0261,0.174,1.77e-06,0.0909,0.744,119.74,245187
0.651,0.959,-6.349,0.0329,0.277,7.81e-05,0.3,0.956,145.16,221907
0.528,0.414,-9.762,0.0401,0.77,0.00143,0.396,0.234,115.381,312280
0.454,0.622,-6.643,0.0335,0.163,0.00107,0.182,0.192,104.994,401800
0.591,0.812,-9.464,0.034,0.417,4.7e-06,0.0762,0.615,164.805,245613
0.801,0.695,-11.645,0.0839,0.108,0.000791,0.035,0.696,125.01,273707
0.337,0.704,-5.622,0.0489,0.0087,4.43e-05,0.378,0.266,78.563,406773
0.24,0.473,-6.858,0.0353,0.814,0.000944,0.269,0.268,87.04,532976
0.352,0.915,-5.646,0.0767,0.00402,0.0,0.199,0.628,178.266,228933
0.685,0.467,-16.051,0.943,0.799,0.0,0.749,0.595,111.341,768467
0.366,0.917,-6.547,0.117,0.0432,0.175,0.329,0.974,192.062,143547
0.78,0.354,-10.265,0.0289,0.12,0.000262,0.08,0.76,148.495,261800
0.468,0.903,-6.533,0.0682,0.0131,0.0,0.324,0.694,140.263,281533
0.598,0.854,-7.875,0.035,0.0326,0.889,0.0752,0.709,110.098,184373
0.516,0.603,-6.389,0.0301,0.105,0.0,0.121,0.322,151.995,167133
0.549,0.718,-8.315,0.0402,0.101,0.0,0.0792,0.638,81.996,291893
0.572,0.508,-8.2,0.039,0.637,0.001,0.283,0.449,106.133,336800
0.366,0.35,-11.252,0.0407,0.851,0.000114,0.278,0.107,72.017,59600
0.465,0.298,-12.382,0.0302,0.824,0.000477,0.177,0.348,78.815,48893
0.657,0.608,-7.23,0.0473,0.461,0.0,0.105,0.734,184.364,130011
0.299,0.486,-8.64,0.0373,0.727,0.0,0.15,0.397,56.387,171467
0.361,0.441,-8.248,0.0337,0.737,7.38e-06,0.18,0.31,119.917,81533
0.681,0.927,-2.988,0.0826,0.0136,0.0,0.322,0.807,93.993,253933
0.67,0.839,-5.331,0.131,0.245,0.0,0.6,0.604,92.968,225333
0.805,0.733,-6.66,0.0683,0.063,0.0,0.0617,0.81,131.99,223827
0.791,0.85,-4.821,0.083,0.099,0.0,0.141,0.765,98.003,203307
0.755,0.385,-8.059,0.0563,0.523,0.0,0.102,0.401,120.093,264293
0.587,0.5,-6.723,0.0663,0.628,1.29e-05,0.322,0.384,151.936,276893
0.771,0.492,-9.198,0.224,0.545,0.0,0.149,0.807,130.08,211043
0.432,0.133,-19.321,0.0324,0.859,0.00142,0.0971,0.171,100.641,192907
0.651,0.905,-2.975,0.0586,0.102,0.0,0.0576,0.382,94.961,300960
0.69,0.64,-5.598,0.0619,0.214,0.0,0.112,0.661,100.008,255840
0.772,0.709,-4.079,0.16,0.0215,4.95e-05,0.103,0.935,103.934,217987
0.586,0.645,-7.897,0.0357,0.0366,0.000695,0.062,0.348,118.018,253627
0.544,0.611,-6.569,0.0269,0.0413,0.698,0.113,0.236,143.991,247240
0.367,0.438,-6.298,0.0288,0.376,0.0,0.361,0.163,131.872,224914
0.684,0.496,-9.726,0.039,0.662,0.0,0.123,0.439,136.008,306864
0.68,0.396,-9.507,0.0323,0.767,0.0,0.124,0.18,130.005,259892
0.717,0.702,-7.503,0.0956,0.265,0.0102,0.0823,0.752,118.014,215547
0.623,0.314,-9.631,0.0353,0.813,1.1e-05,0.126,0.238,135.045,303151
0.688,0.73,-6.381,0.0282,0.305,0.0,0.193,0.58,95.038,215432
0.357,0.328,-10.759,0.03,0.378,0.000142,0.109,0.103,135.466,315413
0.795,0.92,-7.207,0.138,0.0932,1.81e-06,0.09,0.864,99.994,235600
0.797,0.518,-10.062,0.071,0.642,6.36e-06,0.039,0.375,88.021,188109
0.642,0.396,-11.121,0.0904,0.76,0.0,0.0844,0.215,129.905,263133
0.542,0.43,-8.299,0.033,0.708,0.00141,0.286,0.164,123.741,255634
0.577,0.6,-6.7,0.0275,0.228,0.0,0.133,0.45,108.034,231000
0.332,0.475,-7.037,0.033,0.675,8.18e-06,0.117,0.0712,126.322,280921
0.659,0.976,-4.644,0.0602,0.23,1.76e-06,0.0828,0.702,99.944,212733
0.466,0.621,-6.789,0.0244,0.000502,0.911,0.223,0.337,82.011,212600
0.507,0.468,-7.886,0.0305,0.564,0.0,0.107,0.258,133.594,247066
0.64,0.395,-9.092,0.0309,0.58,4.14e-06,0.111,0.196,135.984,264973
0.438,0.143,-16.48,0.0401,0.961,0.00184,0.207,0.186,128.568,121040
0.599,0.851,-5.646,0.0877,0.276,0.000796,0.451,0.585,99.983,303308
0.71,0.909,-3.33,0.039,0.062,0.000444,0.154,0.659,102.014,296760
0.522,0.613,-8.978,0.0604,0.828,0.0156,0.107,0.429,135.942,245473
0.419,0.539,-6.463,0.125,0.308,0.0,0.18,0.729,182.521,329936
0.477,0.303,-8.311,0.0476,0.99,0.00016,0.103,0.177,87.292,452323
0.683,0.638,-5.731,0.0284,0.246,6.41e-05,0.149,0.368,129.98,320160
0.748,0.882,-5.686,0.0394,0.053,3.87e-05,0.151,0.86,114.007,233064
0.287,0.456,-6.38,0.029,0.576,0.0,0.0516,0.171,138.36,331853
0.521,0.799,-4.95,0.0318,0.054,0.0,0.35,0.656,143.997,265160
0.673,0.692,-4.191,0.0325,0.0663,0.0,0.111,0.48,134.012,207040
0.463,0.453,-8.937,0.0464,0.391,0.0,0.143,0.182,137.813,265000
0.664,0.952,-3.071,0.125,0.266,0.0,0.0513,0.634,111.845,275267
0.741,0.739,-6.971,0.0469,0.00974,1.08e-05,0.0378,0.968,88.012,220653
0.725,0.699,-8.472,0.0425,0.641,2.32e-05,0.214,0.802,99.97,174480
0.8,0.627,-8.979,0.0372,0.154,0.00948,0.059,0.615,109.987,275040
0.625,0.545,-10.212,0.0454,0.365,6.7e-05,0.417,0.732,129.955,253655
0.303,0.365,-10.5,0.145,0.616,5.44e-05,0.13,0.279,81.68,276587
0.556,0.492,-10.429,0.0699,0.598,1.63e-05,0.274,0.374,141.919,261200
0.709,0.905,-4.882,0.0374,0.0326,5.95e-05,0.164,0.807,138.02,244547
0.454,0.761,-3.858,0.0668,0.551,0.0,0.0837,0.396,70.909,223227
0.739,0.671,-13.798,0.0518,0.157,0.00027,0.132,0.729,108.977,340080
0.679,0.842,-3.232,0.0292,0.26,0.0,0.73,0.546,104.064,250600
0.435,0.553,-5.917,0.0328,0.438,1.25e-05,0.722,0.149,102.536,319216
0.668,0.877,-5.738,0.032,0.183,0.0,0.0909,0.547,135.024,255453
0.559,0.816,-7.332,0.0425,0.16,0.0,0.532,0.504,114.075,275840
0.836,0.756,-10.618,0.0669,0.741,0.000563,0.0954,0.901,114.184,370586
0.721,0.986,-3.902,0.0388,0.118,5.05e-05,0.0614,0.977,137.206,226493
0.52,0.946,-4.485,0.0485,0.000776,0.331,0.207,0.647,144.869,119357
0.704,0.932,-1.894,0.0354,0.00788,0.000365,0.0961,0.969,150.011,134168
0.783,0.962,-1.18,0.0456,0.02,0.000108,0.254,0.906,107.061,131791
0.651,0.394,-12.725,0.108,0.143,0.0,0.136,0.965,132.56,245467
0.721,0.875,-3.57,0.0628,0.0898,0.0,0.385,0.903,100.374,114315
0.656,0.532,-6.367,0.0529,0.456,0.0,0.369,0.46,124.039,279928
0.734,0.993,-2.868,0.0394,0.0692,0.0,0.295,0.962,139.921,72213
0.71,0.867,-2.397,0.0398,0.0123,0.000247,0.304,0.849,110.131,149371
0.501,0.972,-3.921,0.0765,0.126,0.00443,0.239,0.726,169.94,260180
0.674,0.905,-3.67,0.0469,0.00607,2.04e-06,0.282,0.643,114.392,156816
0.646,0.381,-8.194,0.027,0.82,5.03e-05,0.125,0.136,112.018,283707
0.677,0.702,-5.032,0.0307,0.4,0.0,0.22,0.394,100.042,249467
0.551,0.878,-3.993,0.0343,0.0803,0.0,0.0977,0.537,142.01,222533
0.654,0.988,-3.781,0.164,0.00698,8.85e-05,0.0775,0.379,139.862,189910
0.773,0.667,-5.864,0.0257,0.247,0.0,0.0824,0.55,100.002,212373
0.338,0.65,-5.567,0.0807,0.563,0.0,0.0923,0.464,139.744,260600
0.57,0.879,-8.647,0.199,0.382,2.65e-05,0.0705,0.823,129.9,324947
0.816,0.899,-2.144,0.0359,0.168,0.0,0.387,0.965,120.122,143886
0.748,0.4,-13.423,0.0296,0.328,0.333,0.0909,0.489,133.994,279627
0.477,0.634,-5.456,0.0393,0.294,0.0,0.091,0.215,118.251,322683
0.345,0.528,-7.766,0.0375,0.731,0.00301,0.172,0.489,113.222,267773
0.512,0.799,-6.453,0.0755,0.429,0.0,0.0661,0.422,99.921,302759
0.73,0.918,-4.866,0.0322,0.0322,0.0,0.65,0.973,145.924,189813
0.402,0.626,-10.602,0.0469,0.00168,0.249,0.116,0.33,100.035,134200
0.531,0.615,-6.685,0.03,0.17,0.0,0.247,0.705,127.836,67933
0.65,0.541,-14.345,0.0583,0.124,3.6e-06,0.0639,0.723,90.024,307409
0.265,0.27,-10.599,0.0308,0.397,2.53e-06,0.0759,0.199,82.897,341194
0.585,0.702,-6.473,0.0384,0.641,0.0,0.249,0.518,126.033,293930
0.752,0.933,-5.605,0.0551,0.313,0.0,0.0617,0.851,125.98,211507
0.451,0.718,-5.523,0.0456,0.449,0.0,0.358,0.644,151.931,296333
0.807,0.944,-6.888,0.103,0.135,0.0,0.0598,0.726,109.976,172774
0.652,0.869,-4.684,0.0273,0.101,0.0,0.0667,0.644,139.979,187547
0.604,0.63,-11.789,0.0534,0.393,1.31e-06,0.179,0.551,160.039,273670
0.528,0.688,-13.747,0.939,0.764,0.0,0.756,0.395,86.731,1574573
0.67,0.749,-8.247,0.0315,0.0943,0.000102,0.119,0.902,79.247,235493
0.432,0.918,-5.409,0.0805,0.00209,1.78e-05,0.325,0.793,179.843,298133
0.555,0.437,-17.173,0.949,0.775,0.0,0.0764,0.511,82.013,918160
0.467,0.803,-3.404,0.0694,0.0002,0.0,0.125,0.753,111.844,61307
0.729,0.487,-9.42,0.0279,0.461,5.6e-06,0.103,0.505,108.983,201733
0.561,0.648,-6.581,0.0309,0.752,0.0,0.0715,0.801,79.995,250653
0.453,0.289,-14.387,0.0304,0.885,0.000462,0.0918,0.372,103.563,203333
0.38,0.332,-11.061,0.0287,0.802,9.79e-06,0.0723,0.507,149.387,280240
0.62,0.762,-5.828,0.033,0.48,2.24e-06,0.259,0.962,118.529,154560
0.581,0.29,-10.47,0.0261,0.79,8.46e-06,0.113,0.435,101.742,175600
0.684,0.406,-9.33,0.0356,0.6,0.0,0.427,0.712,95.026,168067
0.419,0.854,-3.76,0.057,0.000198,1.39e-05,0.297,0.492,163.565,198107
0.261,0.525,-6.237,0.0399,0.87,0.0,0.119,0.213,82.334,129620
0.503,0.199,-11.318,0.0319,0.864,0.0,0.132,0.335,106.445,81040
0.55,0.242,-12.176,0.0338,0.678,0.0,0.107,0.174,114.95,304173
0.725,0.414,-10.371,0.05,0.899,0.00687,0.114,0.793,80.985,292587
0.534,0.501,-11.652,0.073,0.906,0.000975,0.157,0.79,191.81,413040
0.59,0.573,-11.038,0.0308,0.666,0.00522,0.722,0.878,98.415,374293
0.795,0.863,-6.374,0.164,0.0691,0.0,0.094,0.589,96.996,196533
0.67,0.798,-4.026,0.142,0.194,0.0,0.139,0.929,156.548,245293
0.56,0.678,-8.266,0.104,0.554,0.0,0.103,0.531,177.966,264787
0.662,0.86,-6.23,0.0542,0.202,0.0,0.156,0.464,92.983,250907
0.668,0.938,-5.003,0.0589,0.0702,4.33e-06,0.105,0.493,100.009,210000
0.707,0.715,-6.561,0.0695,0.193,0.0,0.0887,0.664,94.014,212267
0.702,0.519,-5.631,0.0358,0.374,0.0,0.142,0.261,119.943,277093
0.769,0.936,-4.923,0.126,0.0504,0.0,0.094,0.76,96.042,231773
0.6,0.57,-8.442,0.0289,0.388,0.0,0.0818,0.651,99.926,266241
0.622,0.448,-5.894,0.0393,0.706,0.0,0.0945,0.246,133.909,231613
0.649,0.631,-6.847,0.0516,0.419,0.0,0.251,0.489,133.905,223653
0.506,0.355,-8.032,0.0341,0.788,0.0,0.0913,0.422,129.004,193827
0.648,0.698,-7.616,0.0515,0.598,0.0,0.131,0.965,131.636,172095
0.541,0.709,-7.65,0.0547,0.593,0.0,0.183,0.436,113.218,202240
0.581,0.467,-6.247,0.0304,0.355,1.85e-06,0.135,0.332,120.991,235813
0.485,0.187,-12.212,0.0309,0.541,0.00289,0.117,0.295,128.331,284500
0.475,0.565,-6.57,0.0302,0.204,0.0,0.101,0.179,116.819,296829
0.7,0.759,-4.746,0.0381,0.193,2.64e-06,0.145,0.683,104.0,221806
0.385,0.446,-8.559,0.0293,0.435,0.0,0.0924,0.206,96.697,271151
0.806,0.474,-5.742,0.0493,0.292,7.98e-05,0.109,0.721,132.036,215773
0.7,0.924,-4.334,0.0724,0.00398,0.00135,0.357,0.823,125.034,245760
0.54,0.458,-6.868,0.0349,0.173,0.0,0.11,0.0969,135.887,303720
0.773,0.586,-6.201,0.0348,0.387,0.0,0.172,0.801,107.978,230573
0.896,0.797,-3.425,0.0833,0.293,0.0,0.0571,0.833,115.022,213240
0.802,0.867,-2.814,0.167,0.178,0.0,0.272,0.717,98.059,231707
0.736,0.879,-4.399,0.0318,0.0708,0.000226,0.171,0.949,129.343,201587
0.59,0.819,-3.645,0.317,0.0429,0.0,0.0671,0.413,115.915,189885
0.65,0.702,-4.059,0.0279,0.393,0.0,0.0987,0.634,132.033,226893
0.788,0.833,-4.853,0.0528,0.0114,0.00153,0.137,0.581,115.996,220707
0.812,0.956,-4.13,0.0437,0.0341,0.000151,0.15,0.688,129.167,234467
0.568,0.44,-11.113,0.025,0.505,0.0893,0.212,0.382,90.017,219307
0.248,0.508,-8.363,0.0338,0.247,0.0215,0.231,0.132,175.454,297027
0.494,0.542,-5.686,0.0274,0.121,0.0,0.282,0.273,135.941,298475
0.407,0.458,-6.378,0.028,0.549,0.0,0.101,0.103,135.604,254511
0.577,0.943,-6.87,0.064,0.0472,0.00325,0.0971,0.836,135.008,258136
0.463,0.499,-4.699,0.0268,0.325,0.0,0.225,0.112,131.871,291474
0.448,0.126,-17.006,0.0364,0.909,2.51e-06,0.115,0.302,127.27,277683
0.405,0.196,-11.471,0.0359,0.843,7.91e-06,0.114,0.197,109.054,254303
0.493,0.0543,-23.762,0.0431,0.971,2.57e-06,0.0983,0.218,103.645,163371
0.314,0.21,-14.572,0.0367,0.89,0.0,0.0982,0.0572,102.868,261957
0.547,0.868,-7.514,0.0285,0.00452,0.728,0.149,0.542,100.0,358040
0.749,0.329,-12.1,0.0349,0.518,0.00974,0.0833,0.531,118.963,221800
0.649,0.359,-8.099,0.139,0.227,0.000662,0.0561,0.489,78.863,250440
0.54,0.767,-10.287,0.0955,0.642,0.0086,0.972,0.55,123.776,330880
0.709,0.955,-3.167,0.0422,0.0248,0.00541,0.0507,0.964,141.989,224360
0.408,0.219,-10.488,0.0301,0.835,0.0,0.103,0.104,75.855,252682
0.595,0.693,-6.119,0.0959,0.0374,0.00671,0.608,0.51,169.878,299067
0.742,0.793,-8.114,0.0386,0.0937,0.792,0.0308,0.972,123.956,241293
0.449,0.786,-7.997,0.0289,0.0018,0.00926,0.114,0.522,181.166,396067
0.708,0.684,-8.678,0.0624,0.00652,0.131,0.459,0.472,98.005,262680
0.521,0.389,-9.797,0.0323,0.357,0.0,0.098,0.257,119.817,258173
0.659,0.447,-11.692,0.0393,0.281,0.191,0.171,0.565,167.985,286013
0.693,0.477,-8.611,0.0263,0.116,8.09e-05,0.161,0.672,129.95,265196
0.585,0.834,-7.828,0.0426,0.00271,0.742,0.296,0.812,124.963,263627
0.421,0.179,-11.758,0.0327,0.857,0.0,0.106,0.338,131.263,252682
0.445,0.473,-9.818,0.0279,0.216,0.0,0.0894,0.388,140.021,278787
0.683,0.686,-9.291,0.0364,0.147,0.00125,0.11,0.778,124.963,234173
0.347,0.306,-12.514,0.0355,0.886,0.000213,0.134,0.153,106.472,390000
0.534,0.584,-11.606,0.0473,0.157,0.00183,0.572,0.435,139.988,341747
0.611,0.399,-11.474,0.0357,0.722,0.000164,0.259,0.31,122.88,296267
0.54,0.54,-7.084,0.0279,0.222,2.44e-05,0.0735,0.322,129.89,249560
0.643,0.655,-6.189,0.0468,0.802,3.36e-06,0.2,0.48,108.047,558760
0.561,0.554,-5.619,0.0399,0.416,0.0,0.34,0.28,127.969,260360
0.735,0.796,-5.248,0.0925,0.222,0.0,0.0909,0.822,92.028,273787
0.595,0.449,-6.563,0.029,0.848,1.49e-05,0.24,0.685,120.095,341133
0.835,0.86,-8.599,0.116,0.00672,8.54e-05,0.321,0.927,98.034,238838
0.653,0.957,-5.317,0.0561,0.00111,1.36e-05,0.509,0.921,127.989,207533
0.431,0.193,-14.46,0.0286,0.859,0.000174,0.106,0.15,91.989,237013
0.464,0.608,-7.419,0.166,0.218,2.87e-06,0.132,0.686,176.378,266476
0.692,0.501,-8.273,0.073,0.25,0.0,0.113,0.804,90.093,295359
0.756,0.843,-10.496,0.135,0.0287,1.3e-05,0.121,0.762,105.058,196415
0.413,0.28,-10.036,0.0359,0.824,0.000121,0.0976,0.278,97.531,462160
0.559,0.372,-8.22,0.0277,0.862,1.61e-06,0.384,0.155,117.126,331053
0.765,0.695,-6.103,0.224,0.705,0.0269,0.133,0.954,98.472,118126
0.725,0.68,-7.467,0.0376,0.23,0.0,0.084,0.897,97.527,262573
0.618,0.671,-4.826,0.0272,0.0941,0.0,0.334,0.23,112.022,322573
0.805,0.683,-5.591,0.108,0.212,0.0,0.337,0.652,92.019,241840
0.684,0.802,-4.059,0.0283,0.116,9.2e-06,0.0825,0.621,100.021,263184
0.362,0.355,-8.862,0.0344,0.675,0.0,0.108,0.149,123.142,257867
0.711,0.893,-5.444,0.258,0.177,0.0,0.12,0.861,98.956,270700
0.536,0.204,-10.023,0.0304,0.835,5.89e-06,0.112,0.131,125.737,267038
0.762,0.896,-6.52,0.0802,0.303,1.29e-06,0.308,0.631,115.961,224027
0.777,0.817,-6.06,0.0625,0.0061,0.00168,0.0919,0.745,104.984,222067
0.395,0.447,-9.024,0.0342,0.44,0.0,0.0704,0.292,141.998,266000
0.468,0.779,-5.381,0.195,0.574,0.0,0.111,0.851,179.961,219107
0.719,0.903,-3.942,0.0516,0.0266,0.0,0.498,0.577,106.047,257833
0.593,0.565,-5.361,0.0315,0.404,0.0,0.097,0.395,88.13,265107
0.674,0.55,-7.666,0.0296,0.767,0.0259,0.0977,0.343,104.021,293642
0.849,0.854,-3.946,0.0939,0.244,0.0,0.256,0.767,115.022,202000
0.631,0.681,-5.443,0.0443,0.13,0.0,0.124,0.481,131.978,313666
0.409,0.504,-6.62,0.039,0.612,0.0,0.138,0.131,141.085,252604
0.693,0.737,-6.174,0.0628,0.119,0.0,0.234,0.465,89.986,236240
0.772,0.487,-7.857,0.0302,0.732,2.74e-06,0.0989,0.588,113.962,226867
0.665,0.962,-5.871,0.0315,0.0602,0.000864,0.242,0.554,132.972,332433
0.748,0.882,-5.686,0.0394,0.053,3.87e-05,0.151,0.86,114.007,233064
0.42,0.555,-6.665,0.0329,0.107,0.00709,0.123,0.177,118.104,305560
0.592,0.588,-8.974,0.0316,0.86,0.0,0.495,0.815,120.21,304067
0.647,0.669,-8.002,0.0315,0.185,0.0,0.209,0.673,134.086,218667
0.524,0.452,-8.407,0.0437,0.776,3.07e-05,0.117,0.226,135.793,270184
0.321,0.416,-9.777,0.076,0.606,0.00478,0.184,0.153,82.691,265013
0.464,0.395,-10.683,0.0613,0.572,0.0,0.123,0.227,155.859,270173
0.313,0.538,-9.704,0.348,0.161,0.0,0.361,0.376,161.492,292693
0.393,0.786,-9.33,0.0594,0.000448,0.392,0.34,0.228,199.825,329467
0.793,0.702,-10.066,0.0586,0.352,0.000311,0.117,0.853,119.972,222693
0.68,0.826,-6.433,0.087,0.00065,0.000755,0.301,0.758,126.965,199907
0.82,0.9,-3.267,0.0732,0.011,5.49e-06,0.0699,0.844,119.99,80068
0.802,0.922,-5.442,0.0684,0.0132,3.61e-05,0.0693,0.858,107.975,223600
0.767,0.968,-3.302,0.18,0.15,0.0,0.0501,0.648,144.013,220200
0.659,0.949,-5.302,0.0447,0.0862,0.0,0.319,0.878,145.026,207413
0.789,0.782,-6.525,0.028,0.348,0.000138,0.144,0.961,112.025,238362
0.498,0.562,-7.174,0.0299,0.0711,0.0,0.0932,0.173,141.873,259933
0.371,0.115,-13.628,0.0285,0.956,0.0,0.111,0.337,81.058,177413
0.63,0.994,-2.483,0.0459,0.00922,0.391,0.281,0.95,140.032,99567
0.875,0.575,-8.165,0.038,0.115,1.72e-05,0.0847,0.623,102.026,228707
0.49,0.998,-1.509,0.2,0.142,0.000229,0.326,0.608,127.966,122857
0.609,0.823,-5.272,0.0889,0.178,0.0,0.121,0.443,127.845,235840
0.839,0.392,-7.729,0.0334,0.314,1.95e-05,0.0791,0.481,128.576,280007
0.643,0.459,-7.829,0.0354,0.0718,1.28e-06,0.0793,0.205,137.92,236281
0.811,0.883,-4.103,0.111,0.0684,0.0,0.113,0.634,134.047,178573
0.75,0.965,-3.923,0.0868,0.519,0.0,0.0828,0.874,126.95,210027
0.604,0.969,-1.011,0.0602,0.00802,4.38e-06,0.0914,0.902,155.488,101306
0.496,0.147,-15.342,0.032,0.857,9.67e-05,0.105,0.174,133.957,284473
0.773,0.436,-9.829,0.047,0.706,0.00047,0.149,0.707,123.594,238507
0.472,0.22,-16.189,0.0458,0.963,0.000479,0.0998,0.422,96.606,231507
0.681,0.943,-1.82,0.069,0.00851,0.0,0.3,0.935,152.13,148196
0.683,0.826,-7.196,0.0445,0.16,0.0,0.0625,0.45,143.989,305218
0.755,0.799,-7.01,0.0361,0.0674,0.000241,0.461,0.608,113.997,230042
0.648,0.811,-4.266,0.0645,0.337,0.0,0.194,0.555,95.032,245640
0.648,0.494,-6.845,0.0335,0.504,0.0,0.0973,0.206,134.154,268176
0.425,0.401,-7.99,0.0339,0.479,0.0,0.127,0.16,132.041,274573
0.787,0.868,-9.057,0.169,0.337,0.0,0.0804,0.759,107.982,383480
0.728,0.977,-2.953,0.165,0.0423,0.0,0.406,0.905,118.945,103056
0.646,0.873,-3.696,0.0485,0.0515,1.84e-05,0.425,0.365,142.02,224427
0.748,0.693,-8.846,0.0362,0.0103,0.0218,0.166,0.557,113.973,362813
0.437,0.51,-8.295,0.0318,0.435,0.0198,0.351,0.32,132.274,206093
0.769,0.55,-8.693,0.0367,0.515,0.000268,0.114,0.261,107.972,221920
0.783,0.646,-6.591,0.142,0.327,2.76e-06,0.129,0.75,90.099,220467
0.799,0.991,-2.091,0.0735,0.192,0.0,0.0429,0.896,138.863,233720
0.807,0.808,-6.49,0.274,0.037,1.18e-05,0.332,0.829,165.497,222640
0.743,0.804,-9.323,0.0308,0.234,0.193,0.0854,0.924,98.979,327973
0.725,1.0,-2.609,0.0566,0.0163,0.0127,0.366,0.799,142.76,121013
0.838,0.648,-9.715,0.0686,0.0872,0.771,0.0975,0.542,125.06,269920
0.901,0.774,-7.694,0.134,0.00279,0.00685,0.125,0.486,120.004,251747
0.521,0.733,-8.581,0.087,0.479,0.0384,0.15,0.464,106.994,81845
